ds,ds_checkin,ds_checkout,n_nights,n_guests_min,n_guests_max,origin_country,room_type_clean,nights_bucket,search_year,search_month,checkin_dow,checkin_month,lead_time_days,has_price_filter
2014-10-08,2014-11-07,2014-11-10,3.0,3,3,GB,Entire home/apt,3-5 nights,2014,10,4.0,11.0,30.0,True
2014-10-08,,,,1,1,NL,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-19,2014-10-20,1.0,1,1,NL,No Filter,1-2 nights,2014,10,6.0,10.0,11.0,False
2014-10-08,2014-11-30,2014-12-04,4.0,2,2,NL,Entire home/apt,3-5 nights,2014,10,6.0,11.0,53.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-17,2014-10-19,2.0,1,3,IE,No Filter,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-08,2014-12-03,2014-12-07,4.0,2,2,BE,No Filter,3-5 nights,2014,10,2.0,12.0,56.0,False
2014-10-08,2014-12-23,2014-12-28,5.0,2,2,ES,No Filter,3-5 nights,2014,10,1.0,12.0,76.0,True
2014-10-08,2014-12-23,2014-12-27,4.0,1,1,GB,Entire home/apt,3-5 nights,2014,10,1.0,12.0,76.0,False
2014-10-08,,,,1,2,FR,Private room,nan,2014,10,,,,True
2014-10-08,2014-10-15,2014-10-18,3.0,2,2,FR,Private room,3-5 nights,2014,10,2.0,10.0,7.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-07,2014-11-08,1.0,1,2,IE,Private room,1-2 nights,2014,10,4.0,11.0,30.0,True
2014-10-08,2015-07-07,2015-07-14,7.0,4,4,CA,Entire home/apt,6-14 nights,2014,10,1.0,7.0,272.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-11,2014-10-12,1.0,2,2,US,Entire home/apt,1-2 nights,2014,10,5.0,10.0,3.0,True
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-27,2014-10-30,3.0,2,2,GB,No Filter,3-5 nights,2014,10,0.0,10.0,19.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,CA,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-11,2014-10-13,2.0,2,2,CA,No Filter,1-2 nights,2014,10,5.0,10.0,3.0,False
2014-10-08,2014-11-21,2014-11-22,1.0,2,2,US,Entire home/apt,1-2 nights,2014,10,4.0,11.0,44.0,True
2014-10-08,,,,1,1,IT,No Filter,nan,2014,10,,,,True
2014-10-08,2015-01-02,2015-01-06,4.0,1,3,IT,Shared room,3-5 nights,2014,10,4.0,1.0,86.0,True
2014-10-08,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-10,2014-10-11,1.0,1,1,IT,No Filter,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-03,2014-11-08,5.0,1,3,DK,Entire home/apt,3-5 nights,2014,10,0.0,11.0,26.0,True
2014-10-08,2015-03-15,2015-03-18,3.0,1,4,GB,No Filter,3-5 nights,2014,10,6.0,3.0,158.0,True
2014-10-08,2014-11-01,2014-11-29,28.0,1,1,IE,No Filter,15+ nights,2014,10,5.0,11.0,24.0,False
2014-10-08,2014-12-20,2014-12-23,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,5.0,12.0,73.0,True
2014-10-08,2014-11-28,2014-11-30,2.0,5,5,BE,No Filter,1-2 nights,2014,10,4.0,11.0,51.0,False
2014-10-08,2014-11-22,2014-11-29,7.0,2,2,IN,Private room,6-14 nights,2014,10,5.0,11.0,45.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-10,2014-10-12,2.0,1,1,IE,No Filter,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-08,2014-10-27,2014-10-30,3.0,2,2,BE,Private room,3-5 nights,2014,10,0.0,10.0,19.0,True
2014-10-08,2014-11-14,2014-11-29,15.0,1,2,IE,Private room,15+ nights,2014,10,4.0,11.0,37.0,True
2014-10-08,2014-12-12,2015-01-03,22.0,4,4,BH,Entire home/apt,15+ nights,2014,10,4.0,12.0,65.0,False
2014-10-08,2014-11-05,2014-11-09,4.0,2,2,LU,Entire home/apt,3-5 nights,2014,10,2.0,11.0,28.0,True
2014-10-08,2014-10-19,2014-10-24,5.0,1,1,FR,No Filter,3-5 nights,2014,10,6.0,10.0,11.0,False
2014-10-08,,,,1,1,BR,No Filter,nan,2014,10,,,,False
2014-10-08,2015-02-19,2015-03-01,10.0,1,2,BR,Private room,6-14 nights,2014,10,3.0,2.0,134.0,False
2014-10-08,,,,1,1,NL,Entire home/apt,nan,2014,10,,,,False
2014-10-08,,,,1,4,CA,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2015-07-08,2015-07-10,2.0,4,4,CA,Entire home/apt,1-2 nights,2014,10,2.0,7.0,273.0,True
2014-10-08,2015-07-14,2015-07-15,1.0,4,4,CA,Entire home/apt,1-2 nights,2014,10,1.0,7.0,279.0,False
2014-10-08,2015-07-14,2015-07-16,2.0,4,4,CA,Entire home/apt,1-2 nights,2014,10,1.0,7.0,279.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-15,2014-10-16,1.0,2,2,US,No Filter,1-2 nights,2014,10,2.0,10.0,7.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-18,2014-10-19,1.0,1,2,IE,No Filter,1-2 nights,2014,10,5.0,10.0,10.0,False
2014-10-08,2014-10-17,2014-10-19,2.0,2,2,US,No Filter,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-08,2014-10-31,2014-11-02,2.0,1,3,US,No Filter,1-2 nights,2014,10,4.0,10.0,23.0,False
2014-10-08,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-08,2014-10-31,2014-11-29,29.0,2,2,BR,No Filter,15+ nights,2014,10,4.0,10.0,23.0,False
2014-10-08,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,JP,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-28,2014-10-31,3.0,1,1,JP,Private room,3-5 nights,2014,10,1.0,10.0,20.0,True
2014-10-08,,,,1,1,GB,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2014-10-24,2014-10-26,2.0,1,2,GB,Entire home/apt,1-2 nights,2014,10,4.0,10.0,16.0,True
2014-10-08,2014-11-07,2014-11-09,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,4.0,11.0,30.0,True
2014-10-08,2014-12-27,2015-01-02,6.0,4,4,ES,Entire home/apt,6-14 nights,2014,10,5.0,12.0,80.0,True
2014-10-08,2014-11-02,2014-11-09,7.0,2,2,LB,No Filter,6-14 nights,2014,10,6.0,11.0,25.0,True
2014-10-08,2014-11-03,2014-11-08,5.0,3,3,LB,Private room,3-5 nights,2014,10,0.0,11.0,26.0,False
2014-10-08,2014-10-27,2014-10-28,1.0,4,4,DE,No Filter,1-2 nights,2014,10,0.0,10.0,19.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-12,2014-11-15,3.0,2,2,IE,Entire home/apt,3-5 nights,2014,10,2.0,11.0,35.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2015-01-23,2015-01-30,7.0,1,1,US,No Filter,6-14 nights,2014,10,4.0,1.0,107.0,False
2014-10-08,2015-01-24,2015-01-31,7.0,1,1,US,Entire home/apt,6-14 nights,2014,10,5.0,1.0,108.0,False
2014-10-08,2015-01-26,2015-02-02,7.0,1,1,US,Entire home/apt,6-14 nights,2014,10,0.0,1.0,110.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-21,2014-10-24,3.0,1,1,IE,Entire home/apt,3-5 nights,2014,10,1.0,10.0,13.0,False
2014-10-08,2014-10-17,2014-10-19,2.0,2,2,FR,Entire home/apt,1-2 nights,2014,10,4.0,10.0,9.0,True
2014-10-08,,,,1,2,US,Entire home/apt,nan,2014,10,,,,False
2014-10-08,,,,1,1,PT,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-07,2014-11-09,2.0,1,1,PT,No Filter,1-2 nights,2014,10,4.0,11.0,30.0,False
2014-10-08,2014-10-08,2014-10-09,1.0,2,2,US,No Filter,1-2 nights,2014,10,2.0,10.0,0.0,False
2014-10-08,2014-10-20,2014-10-26,6.0,2,2,ES,Entire home/apt,6-14 nights,2014,10,0.0,10.0,12.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,True
2014-10-08,2015-10-01,2015-10-04,3.0,1,5,US,Entire home/apt,3-5 nights,2014,10,3.0,10.0,358.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,ES,Entire home/apt,nan,2014,10,,,,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-09,2014-10-11,2.0,1,1,US,No Filter,1-2 nights,2014,10,3.0,10.0,1.0,False
2014-10-08,2014-10-17,2014-10-18,1.0,1,2,IE,No Filter,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-08,2014-11-08,2014-11-11,3.0,2,2,FR,No Filter,3-5 nights,2014,10,5.0,11.0,31.0,True
2014-10-08,2014-11-23,2014-11-30,7.0,2,2,US,Entire home/apt,6-14 nights,2014,10,6.0,11.0,46.0,True
2014-10-08,,,,1,1,MT,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-24,2015-01-07,14.0,1,1,MT,No Filter,6-14 nights,2014,10,2.0,12.0,77.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-27,2014-10-31,4.0,3,3,IE,Private room,3-5 nights,2014,10,0.0,10.0,19.0,True
2014-10-08,2014-11-29,2014-12-02,3.0,2,2,FR,Private room,3-5 nights,2014,10,5.0,11.0,52.0,True
2014-10-08,2014-10-15,2014-10-24,9.0,1,1,BR,No Filter,6-14 nights,2014,10,2.0,10.0,7.0,True
2014-10-08,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-08,2015-02-12,2015-02-20,8.0,1,1,DE,No Filter,6-14 nights,2014,10,3.0,2.0,127.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-17,2014-10-19,2.0,2,2,DE,Private room,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-31,2014-11-02,2.0,7,7,FR,Entire home/apt,1-2 nights,2014,10,4.0,10.0,23.0,False
2014-10-08,,,,1,1,SE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-10,2014-10-11,1.0,1,1,SE,Private room,1-2 nights,2014,10,4.0,10.0,2.0,False
2014-10-08,,,,1,2,ES,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2014-11-03,2014-11-07,4.0,1,1,US,No Filter,3-5 nights,2014,10,0.0,11.0,26.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-03,2014-11-06,3.0,1,3,DE,Entire home/apt,3-5 nights,2014,10,0.0,11.0,26.0,False
2014-10-08,2014-10-16,2014-10-18,2.0,1,1,AE,No Filter,1-2 nights,2014,10,3.0,10.0,8.0,False
2014-10-08,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-06,2014-11-11,5.0,6,6,IE,Entire home/apt,3-5 nights,2014,10,3.0,11.0,29.0,False
2014-10-08,2014-11-07,2014-11-09,2.0,4,4,IE,No Filter,1-2 nights,2014,10,4.0,11.0,30.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,True
2014-10-08,2014-10-09,2014-10-12,3.0,1,2,PT,No Filter,3-5 nights,2014,10,3.0,10.0,1.0,False
2014-10-08,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-30,2015-01-06,7.0,3,3,ES,Entire home/apt,6-14 nights,2014,10,1.0,12.0,83.0,False
2014-10-08,2014-10-22,2014-10-29,7.0,2,2,CA,Entire home/apt,6-14 nights,2014,10,2.0,10.0,14.0,False
2014-10-08,,,,1,2,US,No Filter,nan,2014,10,,,,True
2014-10-08,2014-10-24,2014-10-28,4.0,2,2,US,No Filter,3-5 nights,2014,10,4.0,10.0,16.0,True
2014-10-08,2014-10-24,2014-10-29,5.0,2,2,US,No Filter,3-5 nights,2014,10,4.0,10.0,16.0,True
2014-10-08,,,,1,1,RO,No Filter,nan,2014,10,,,,False
2014-10-08,2015-04-25,2015-04-29,4.0,1,2,RO,Private room,3-5 nights,2014,10,5.0,4.0,199.0,True
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-21,2014-11-23,2.0,1,8,GB,No Filter,1-2 nights,2014,10,4.0,11.0,44.0,True
2014-10-08,2014-11-05,2014-11-10,5.0,4,4,IE,No Filter,3-5 nights,2014,10,2.0,11.0,28.0,False
2014-10-08,2014-11-11,2014-11-15,4.0,4,4,IE,Entire home/apt,3-5 nights,2014,10,1.0,11.0,34.0,False
2014-10-08,,,,4,6,IE,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2014-10-24,2014-10-31,7.0,2,2,FR,No Filter,6-14 nights,2014,10,4.0,10.0,16.0,True
2014-10-08,2015-04-01,2015-07-01,91.0,1,1,US,Entire home/apt,15+ nights,2014,10,2.0,4.0,175.0,False
2014-10-08,,,,4,4,IT,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2014-12-28,2015-01-02,5.0,4,4,IT,Entire home/apt,3-5 nights,2014,10,6.0,12.0,81.0,True
2014-10-08,2014-12-29,2015-01-02,4.0,4,4,IT,Entire home/apt,3-5 nights,2014,10,0.0,12.0,82.0,True
2014-10-08,2014-10-17,2014-10-19,2.0,1,1,IE,Private room,1-2 nights,2014,10,4.0,10.0,9.0,True
2014-10-08,2014-10-18,2014-10-20,2.0,1,1,IE,Private room,1-2 nights,2014,10,5.0,10.0,10.0,True
2014-10-08,2014-10-24,2014-10-26,2.0,1,1,IE,No Filter,1-2 nights,2014,10,4.0,10.0,16.0,False
2014-10-08,2014-11-14,2014-11-16,2.0,4,4,GB,Entire home/apt,1-2 nights,2014,10,4.0,11.0,37.0,True
2014-10-08,2014-10-22,2014-10-23,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,2.0,10.0,14.0,False
2014-10-08,2014-10-08,2014-10-30,22.0,1,1,US,No Filter,15+ nights,2014,10,2.0,10.0,0.0,False
2014-10-08,2014-10-09,2014-10-11,2.0,2,2,GB,Private room,1-2 nights,2014,10,3.0,10.0,1.0,True
2014-10-08,2014-10-12,2014-10-16,4.0,2,2,GB,Private room,3-5 nights,2014,10,6.0,10.0,4.0,True
2014-10-08,2014-10-13,2014-10-18,5.0,2,2,GB,Private room,3-5 nights,2014,10,0.0,10.0,5.0,False
2014-10-08,2014-10-13,2014-10-19,6.0,1,2,GB,Private room,6-14 nights,2014,10,0.0,10.0,5.0,True
2014-10-08,2014-11-29,2014-12-02,3.0,2,2,FR,Private room,3-5 nights,2014,10,5.0,11.0,52.0,True
2014-10-08,2014-10-24,2014-10-27,3.0,2,2,IE,No Filter,3-5 nights,2014,10,4.0,10.0,16.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2015-01-23,2015-01-26,3.0,4,4,IE,Entire home/apt,3-5 nights,2014,10,4.0,1.0,107.0,False
2014-10-08,,,,1,1,NL,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-15,2014-10-17,2.0,1,1,NL,No Filter,1-2 nights,2014,10,2.0,10.0,7.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,2015-06-27,2015-07-04,7.0,1,4,US,No Filter,6-14 nights,2014,10,5.0,6.0,262.0,False
2014-10-08,2015-07-02,2015-07-04,2.0,1,1,US,No Filter,1-2 nights,2014,10,3.0,7.0,267.0,False
2014-10-08,2014-10-16,2014-10-23,7.0,2,2,DE,Entire home/apt,6-14 nights,2014,10,3.0,10.0,8.0,True
2014-10-08,2014-10-31,2014-11-03,3.0,3,3,DE,Entire home/apt,3-5 nights,2014,10,4.0,10.0,23.0,True
2014-10-08,2014-11-07,2014-11-10,3.0,4,10,NO,Entire home/apt,3-5 nights,2014,10,4.0,11.0,30.0,False
2014-10-08,2014-10-11,2014-10-13,2.0,2,2,NL,Entire home/apt,1-2 nights,2014,10,5.0,10.0,3.0,True
2014-10-08,2014-11-23,2014-11-30,7.0,4,4,US,Entire home/apt,6-14 nights,2014,10,6.0,11.0,46.0,False
2014-10-08,2014-10-31,2014-11-02,2.0,2,2,CA,Private room,1-2 nights,2014,10,4.0,10.0,23.0,True
2014-10-08,2014-10-23,2014-10-27,4.0,2,2,US,No Filter,3-5 nights,2014,10,3.0,10.0,15.0,True
2014-10-08,2014-11-14,2014-11-17,3.0,2,2,FR,No Filter,3-5 nights,2014,10,4.0,11.0,37.0,True
2014-10-08,2014-11-13,2014-11-16,3.0,2,2,GB,No Filter,3-5 nights,2014,10,3.0,11.0,36.0,True
2014-10-08,2014-10-09,2014-10-11,2.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,3.0,10.0,1.0,False
2014-10-08,2014-10-18,2014-10-22,4.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,5.0,10.0,10.0,False
2014-10-08,2014-10-22,2014-10-26,4.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,2.0,10.0,14.0,True
2014-10-08,,,,1,1,NL,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-30,2015-01-01,2.0,4,4,GB,Entire home/apt,1-2 nights,2014,10,1.0,12.0,83.0,True
2014-10-08,2015-04-30,2015-05-04,4.0,3,3,ES,No Filter,3-5 nights,2014,10,3.0,4.0,204.0,True
2014-10-08,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-29,2015-01-02,4.0,1,2,ES,No Filter,3-5 nights,2014,10,0.0,12.0,82.0,True
2014-10-08,,,,1,1,SG,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-02,2014-11-03,1.0,1,1,SG,No Filter,1-2 nights,2014,10,6.0,11.0,25.0,False
2014-10-08,2014-11-02,2014-11-08,6.0,1,5,SG,Entire home/apt,6-14 nights,2014,10,6.0,11.0,25.0,True
2014-10-08,2014-11-02,2014-11-09,7.0,1,4,SG,Entire home/apt,6-14 nights,2014,10,6.0,11.0,25.0,False
2014-10-08,2014-11-03,2014-11-08,5.0,3,3,SG,Entire home/apt,3-5 nights,2014,10,0.0,11.0,26.0,False
2014-10-08,2014-11-03,2014-11-09,6.0,5,5,SG,Entire home/apt,6-14 nights,2014,10,0.0,11.0,26.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-31,2014-11-06,6.0,1,2,US,No Filter,6-14 nights,2014,10,4.0,10.0,23.0,False
2014-10-08,2014-11-06,2014-11-09,3.0,2,2,IE,Entire home/apt,3-5 nights,2014,10,3.0,11.0,29.0,False
2014-10-08,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-09,2014-10-12,3.0,1,1,AU,No Filter,3-5 nights,2014,10,3.0,10.0,1.0,False
2014-10-08,2014-10-09,2014-10-13,4.0,1,3,AU,Shared room,3-5 nights,2014,10,3.0,10.0,1.0,True
2014-10-08,2014-11-02,2014-11-30,28.0,1,1,IE,No Filter,15+ nights,2014,10,6.0,11.0,25.0,False
2014-10-08,2014-11-04,2014-11-06,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,1.0,11.0,27.0,True
2014-10-08,2014-11-10,2014-11-12,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,11.0,33.0,True
2014-10-08,2014-11-10,2014-12-31,51.0,1,1,IE,Entire home/apt,15+ nights,2014,10,0.0,11.0,33.0,False
2014-10-08,2014-11-17,2014-11-19,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,11.0,40.0,False
2014-10-08,2014-11-24,2014-11-26,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,11.0,47.0,False
2014-10-08,2014-12-01,2014-12-03,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,12.0,54.0,True
2014-10-08,2014-12-29,2014-12-30,1.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,12.0,82.0,True
2014-10-08,2014-12-29,2014-12-31,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,12.0,82.0,True
2014-10-08,,,,6,6,FR,Private room,nan,2014,10,,,,False
2014-10-08,,,,1,1,US,Private room,nan,2014,10,,,,True
2014-10-08,2014-12-05,2014-12-07,2.0,6,6,GB,No Filter,1-2 nights,2014,10,4.0,12.0,58.0,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-10-17,2014-10-19,2.0,1,1,GB,No Filter,1-2 nights,2014,10,4.0,10.0,9.0,False
2014-10-08,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-01,2014-11-03,2.0,1,1,GB,No Filter,1-2 nights,2014,10,5.0,11.0,24.0,False
2014-10-08,2014-11-03,2014-11-07,4.0,1,3,GB,Entire home/apt,3-5 nights,2014,10,0.0,11.0,26.0,True
2014-10-08,2014-10-10,2014-10-11,1.0,4,5,GB,Private room,1-2 nights,2014,10,4.0,10.0,2.0,True
2014-10-08,2015-01-10,2015-01-12,2.0,2,2,FR,Entire home/apt,1-2 nights,2014,10,5.0,1.0,94.0,True
2014-10-08,2014-11-21,2014-11-23,2.0,2,4,US,No Filter,1-2 nights,2014,10,4.0,11.0,44.0,True
2014-10-08,2014-11-09,2014-11-12,3.0,5,6,IE,Entire home/apt,3-5 nights,2014,10,6.0,11.0,32.0,False
2014-10-08,,,,1,2,CA,Entire home/apt,nan,2014,10,,,,True
2014-10-08,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-29,2014-12-01,2.0,1,4,IT,Entire home/apt,1-2 nights,2014,10,5.0,11.0,52.0,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-30,2015-01-01,2.0,1,4,GB,Entire home/apt,1-2 nights,2014,10,1.0,12.0,83.0,False
2014-10-08,2014-10-24,2014-10-26,2.0,1,1,CH,No Filter,1-2 nights,2014,10,4.0,10.0,16.0,False
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-01,2014-11-07,6.0,1,1,GB,No Filter,6-14 nights,2014,10,5.0,11.0,24.0,False
2014-10-08,2014-11-07,2014-11-09,2.0,1,3,GB,No Filter,1-2 nights,2014,10,4.0,11.0,30.0,True
2014-10-08,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-29,2014-11-30,1.0,1,1,AU,No Filter,1-2 nights,2014,10,5.0,11.0,52.0,False
2014-10-08,2015-07-06,2015-07-12,6.0,2,2,RU,Entire home/apt,6-14 nights,2014,10,0.0,7.0,271.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-07,2014-11-09,2.0,1,2,IE,Private room,1-2 nights,2014,10,4.0,11.0,30.0,True
2014-10-08,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-08,2014-12-30,2015-01-02,3.0,1,4,IE,Entire home/apt,3-5 nights,2014,10,1.0,12.0,83.0,True
2014-10-08,2015-03-15,2015-03-18,3.0,1,4,IE,Entire home/apt,3-5 nights,2014,10,6.0,3.0,158.0,True
2014-10-08,2014-11-14,2014-11-16,2.0,2,2,GB,No Filter,1-2 nights,2014,10,4.0,11.0,37.0,False
2014-10-08,2014-12-02,2014-12-03,1.0,6,6,BR,No Filter,1-2 nights,2014,10,1.0,12.0,55.0,False
2014-10-08,2014-12-02,2014-12-08,6.0,1,8,BR,Entire home/apt,6-14 nights,2014,10,1.0,12.0,55.0,True
2014-10-08,2014-10-09,2014-10-12,3.0,1,1,ES,Private room,3-5 nights,2014,10,3.0,10.0,1.0,True
2014-10-08,,,,1,1,AU,Entire home/apt,nan,2014,10,,,,False
2014-10-08,2015-04-20,2015-05-15,25.0,1,1,AU,Entire home/apt,15+ nights,2014,10,0.0,4.0,194.0,False
2014-10-08,2015-04-21,2015-05-15,24.0,1,1,AU,Entire home/apt,15+ nights,2014,10,1.0,4.0,195.0,False
2014-10-08,2015-04-25,2015-05-15,20.0,1,1,AU,Entire home/apt,15+ nights,2014,10,5.0,4.0,199.0,False
2014-10-08,2015-04-26,2015-05-15,19.0,1,1,AU,Entire home/apt,15+ nights,2014,10,6.0,4.0,200.0,False
2014-10-08,2014-11-06,2014-11-07,1.0,1,1,DK,No Filter,1-2 nights,2014,10,3.0,11.0,29.0,False
2014-10-08,2016-05-12,2016-05-15,3.0,2,2,BR,No Filter,3-5 nights,2014,10,3.0,5.0,582.0,False
2014-10-08,,,,1,2,IT,Entire home/apt,nan,2014,10,,,,True
2014-10-08,2015-01-15,2015-02-15,31.0,1,2,IT,Entire home/apt,15+ nights,2014,10,3.0,1.0,99.0,False
2014-10-08,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-08,2015-05-04,2015-05-08,4.0,1,4,FR,Entire home/apt,3-5 nights,2014,10,0.0,5.0,208.0,True
2014-10-08,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-08,2014-11-13,2014-11-16,3.0,2,4,GB,Entire home/apt,3-5 nights,2014,10,3.0,11.0,36.0,False
2014-10-08,2014-10-23,2014-10-28,5.0,1,3,IT,Entire home/apt,3-5 nights,2014,10,3.0,10.0,15.0,False
2014-10-08,2014-10-09,2014-10-12,3.0,2,2,DE,No Filter,3-5 nights,2014,10,3.0,10.0,1.0,True
2014-10-08,2014-11-01,2014-11-08,7.0,5,5,BR,Entire home/apt,6-14 nights,2014,10,5.0,11.0,24.0,True
2014-10-08,2014-11-02,2014-11-08,6.0,5,5,BR,Entire home/apt,6-14 nights,2014,10,6.0,11.0,25.0,False
2014-10-08,2015-02-16,2015-02-19,3.0,2,2,FR,No Filter,3-5 nights,2014,10,0.0,2.0,131.0,True
2014-10-08,2014-10-10,2014-10-14,4.0,1,1,ES,Entire home/apt,3-5 nights,2014,10,4.0,10.0,2.0,True
2014-10-08,2014-10-10,2014-10-24,14.0,1,1,ES,Entire home/apt,6-14 nights,2014,10,4.0,10.0,2.0,True
2014-10-08,2014-10-15,2014-10-19,4.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,2.0,10.0,7.0,True
2014-10-08,2014-10-16,2014-10-20,4.0,1,2,ES,Entire home/apt,3-5 nights,2014,10,3.0,10.0,8.0,True
2014-10-08,2014-10-16,2014-10-24,8.0,1,1,ES,Entire home/apt,6-14 nights,2014,10,3.0,10.0,8.0,True
